UNIQUE_KEY,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,FBI_CODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATED_ON,LATITUDE,LONGITUDE,LOCATION,CURRENT_TIMESTAMP,CRIME_TYPE
12110760,JD302518,2020-07-18 17:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2020,2020-07-25 15:46:24+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12009172,JD185807,2020-03-02 19:27:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2020,2020-03-18 15:40:21+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12140694,JD338252,2020-08-18 16:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2020,2020-09-06 15:40:16+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12181253,JD384934,2020-10-01 07:23:00+00:00,0000X E WACKER DR,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,111,1,06,1176621.0,1902155.0,2020,2020-10-08 15:43:51+00:00,41.886863814,-87.626851797,"(41.886863814, -87.626851797)",2024-10-24 15:55:20+00:00,
13532935,JH350848,2024-07-17 14:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900918.0,2024,2024-07-25 15:41:20+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
13539439,JH359059,2024-07-23 19:34:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-07-31 15:41:31+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
7825034,HS636165,2010-11-28 10:40:00+00:00,005XX W MADISON ST,0860,THEFT,RETAIL THEFT,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,111,1,06,1173039.0,1900311.0,2010,2018-02-10 15:50:01+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
8949488,HV621778,2012-12-30 10:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2012,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
5651165,HN459926,2007-07-11 14:30:00+00:00,007XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1171812.0,1898879.0,2007,2018-02-10 15:50:01+00:00,41.877981539,-87.644608125,"(41.877981539, -87.644608125)",2024-10-24 15:55:20+00:00,
9594297,HX244373,2014-05-01 11:57:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9908176,HX558846,2014-12-29 16:15:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9873587,HX524310,2014-11-29 16:20:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9816583,HX466333,2014-10-13 17:21:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9891713,HX542342,2014-12-14 18:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9721399,HX371462,2014-08-02 19:12:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10549415,HZ295877,2016-06-06 14:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176338.0,1901346.0,2016,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
10469928,HZ208785,2016-03-31 19:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10668269,HZ419326,2016-09-03 17:35:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10701670,HZ457404,2016-10-01 17:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10821150,JA121650,2017-01-19 12:17:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176338.0,1901346.0,2017,2017-02-14 15:49:42+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
10797540,HZ568093,2016-12-28 14:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10790311,HZ560190,2016-12-21 17:00:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176572.0,1901291.0,2016,2018-02-10 15:50:01+00:00,41.884494058,-87.62705785,"(41.884494058, -87.62705785)",2024-10-24 15:55:20+00:00,
12846693,JF419335,2022-10-02 16:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2022,2023-01-03 15:40:27+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13150737,JG353144,2023-07-23 18:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2023,2023-08-19 15:40:26+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
2988026,HJ686897,2003-10-11 16:28:24+00:00,005XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1173039.0,1900311.0,2003,2018-02-10 15:50:01+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
11278559,JB215097,2018-04-07 15:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2018,2018-05-04 15:51:04+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11397060,JB371795,2018-07-29 16:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900918.0,2018,2018-08-05 15:55:07+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
11289116,JB229088,2018-04-18 20:35:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176338.0,1901346.0,2018,2018-05-04 15:51:04+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
11532502,JB548025,2018-12-10 19:17:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,111,1,06,1176338.0,1901346.0,2018,2018-12-19 16:12:58+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
11534340,JB551883,2018-12-13 15:57:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2018,2018-12-20 16:12:36+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11545540,JB565896,2018-12-24 10:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900927.0,2018,2018-12-31 16:16:57+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11564854,JC114592,2019-01-12 17:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-01-23 11:26:56+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12382924,JE251254,2021-06-01 19:21:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176582.0,1901291.0,2021,2021-06-08 15:40:53+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
12327978,JE184443,2021-03-30 15:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,STREET,False,False,111,1,06,1176338.0,1901346.0,2021,2021-04-06 15:40:17+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
12299500,JE150008,2021-02-23 14:21:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2021,2021-03-02 15:40:21+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10135982,HY324477,2015-06-26 15:00:00+00:00,0000X W LAKE ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1,06,1175857.0,1901740.0,2015,2018-02-10 15:50:01+00:00,41.885742256,-87.629669875,"(41.885742256, -87.629669875)",2024-10-24 15:55:20+00:00,
12557821,JE465320,2021-12-03 18:30:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1,06,1176332.0,1901592.0,2021,2021-12-10 15:40:57+00:00,41.885325435,-87.627930066,"(41.885325435, -87.627930066)",2024-10-24 15:55:20+00:00,
12453540,JE338460,2021-08-15 16:55:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,111,1,06,1176330.0,1901649.0,2021,2021-08-22 15:40:40+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",2024-10-24 15:55:20+00:00,
11627199,JC189983,2019-03-14 16:00:00+00:00,0000X E WACKER DR,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,111,1,06,1177009.0,1902589.0,2019,2019-03-21 16:15:13+00:00,41.888045958,-87.625413826,"(41.888045958, -87.625413826)",2024-10-24 15:55:20+00:00,
11729603,JC314849,2019-06-20 17:45:00+00:00,002XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,111,1,06,1176327.0,1901797.0,2019,2019-06-30 15:41:21+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",2024-10-24 15:55:20+00:00,
12601643,JF124091,2022-01-25 19:30:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,MOVIE HOUSE / THEATER,False,False,111,1,06,1176352.0,1900918.0,2022,2023-01-03 15:40:27+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
2557109,HJ142188,2003-01-22 22:00:00+00:00,003XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER,False,False,111,1,06,1173189.0,1898797.0,2003,2018-02-28 15:56:25+00:00,41.877726093,-87.639554589,"(41.877726093, -87.639554589)",2024-10-24 15:55:20+00:00,
11166590,JA534383,2017-12-02 17:10:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,111,1,06,1176330.0,1901649.0,2017,2018-02-10 15:50:01+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",2024-10-24 15:55:20+00:00,
11155726,JA520392,2017-11-08 18:30:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,111,1,06,1176330.0,1901649.0,2017,2018-02-10 15:50:01+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",2024-10-24 15:55:20+00:00,
11921158,JC546164,2019-12-13 17:30:00+00:00,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,NURSING HOME/RETIREMENT HOME,False,False,111,1,06,1175800.0,1900817.0,2019,2019-12-20 15:41:03+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
11930516,JC558059,2019-12-23 17:30:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,111,1,06,1176338.0,1901346.0,2019,2019-12-30 15:41:13+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
11985146,JD156064,2020-02-13 13:20:00+00:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,111,1,06,1175928.0,1900976.0,2020,2020-02-21 17:14:15+00:00,41.8836442,-87.629432164,"(41.8836442, -87.629432164)",2024-10-24 15:55:20+00:00,
6648506,HP719364,2008-12-05 09:00:00+00:00,0000X N WACKER DR,0870,THEFT,POCKET-PICKING,MOVIE HOUSE/THEATER,False,False,111,1,06,1173863.0,1900534.0,2008,2018-02-10 15:50:01+00:00,41.882477553,-87.637028112,"(41.882477553, -87.637028112)",2024-10-24 15:55:20+00:00,
13367812,JH150886,2024-02-13 12:30:00+00:00,003XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1177246.0,1902333.0,2024,2024-02-21 15:41:42+00:00,41.887338112,-87.624551258,"(41.887338112, -87.624551258)",2024-10-24 15:55:20+00:00,
9508885,HX164139,2014-02-25 14:20:00+00:00,0000X W RANDOLPH ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1176157.0,1901285.0,2014,2016-02-04 06:33:39+00:00,41.884486956,-87.628581948,"(41.884486956, -87.628581948)",2024-10-24 15:55:20+00:00,
9602587,HX252685,2014-05-07 17:00:00+00:00,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,CTA BUS,False,False,111,1,06,1177276.0,1901405.0,2014,2016-02-04 06:33:39+00:00,41.884790951,-87.624469241,"(41.884790951, -87.624469241)",2024-10-24 15:55:20+00:00,
10446168,HZ185009,2016-03-12 15:30:00+00:00,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,111,1,06,1176791.0,1901351.0,2016,2018-02-10 15:50:01+00:00,41.884653752,-87.626251847,"(41.884653752, -87.626251847)",2024-10-24 15:55:20+00:00,
11144888,JA505449,2017-11-08 15:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,111,1,06,1176353.0,1900882.0,2017,2018-02-10 15:50:01+00:00,41.883376682,-87.627874384,"(41.883376682, -87.627874384)",2024-10-24 15:55:20+00:00,
11232746,JB154846,2018-02-16 16:55:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,111,1,06,1176330.0,1901649.0,2018,2018-05-04 15:51:04+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",2024-10-24 15:55:20+00:00,
11341133,JB298047,2018-06-07 18:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2018,2018-06-14 16:02:30+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11927635,JC554330,2019-12-20 17:15:00+00:00,0000X W WASHINGTON ST,0870,THEFT,POCKET-PICKING,OTHER,False,False,111,1,06,1175800.0,1900817.0,2019,2019-12-27 15:40:46+00:00,41.883210775,-87.629906972,"(41.883210775, -87.629906972)",2024-10-24 15:55:20+00:00,
6210596,HP297222,2008-04-23 18:00:00+00:00,005XX W ADAMS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1172648.0,1899361.0,2008,2018-02-10 15:50:01+00:00,41.879285729,-87.641524294,"(41.879285729, -87.641524294)",2024-10-24 15:55:20+00:00,
9700573,HX350372,2014-07-18 15:40:00+00:00,001XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,False,False,111,1,06,1177295.0,1900950.0,2014,2018-02-10 15:50:01+00:00,41.883541976,-87.624413274,"(41.883541976, -87.624413274)",2024-10-24 15:55:20+00:00,
9809539,HX453535,2014-10-02 12:45:00+00:00,0000X E LOWER WACKER DR,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1176956.0,1902517.0,2014,2018-02-10 15:50:01+00:00,41.887849586,-87.625610638,"(41.887849586, -87.625610638)",2024-10-24 15:55:20+00:00,
12904345,JF488458,2022-11-26 13:30:00+00:00,001XX N WABASH AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1176785.0,1901635.0,2022,2023-01-03 15:40:27+00:00,41.885433199,-87.626265286,"(41.885433199, -87.626265286)",2024-10-24 15:55:20+00:00,
2243595,HH518219,2002-07-10 12:15:00+00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,OTHER,False,False,111,1,06,1173177.0,1899236.0,2002,2018-02-28 15:56:25+00:00,41.878931004,-87.639585621,"(41.878931004, -87.639585621)",2024-10-24 15:55:20+00:00,
2815015,HJ471821,2003-07-03 22:30:00+00:00,005XX W MADISON ST,0870,THEFT,POCKET-PICKING,OTHER,False,False,111,1,06,1173039.0,1900311.0,2003,2018-02-28 15:56:25+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
11576711,JC128984,2019-01-25 08:15:00+00:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,CTA STATION,False,False,111,1,06,1175929.0,1900940.0,2019,2019-02-01 16:19:40+00:00,41.883545391,-87.629429577,"(41.883545391, -87.629429577)",2024-10-24 15:55:20+00:00,
11442215,JB430039,2018-09-07 16:30:00+00:00,0000X E RANDOLPH ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,111,1,06,1176853.0,1901294.0,2018,2018-09-14 15:58:39+00:00,41.884495939,-87.626025902,"(41.884495939, -87.626025902)",2024-10-24 15:55:20+00:00,
11409660,JB386156,2018-04-27 13:00:00+00:00,001XX N DEARBORN ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1,06,1175916.0,1901339.0,2018,2018-08-15 16:02:58+00:00,41.884640562,-87.629465296,"(41.884640562, -87.629465296)",2024-10-24 15:55:20+00:00,
11541883,JB561663,2018-12-20 19:50:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1,06,1176341.0,1901230.0,2018,2018-12-27 16:09:37+00:00,41.884331884,-87.627907944,"(41.884331884, -87.627907944)",2024-10-24 15:55:20+00:00,
12001643,JD176676,2020-03-06 17:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1176352.0,1900918.0,2020,2020-03-13 15:41:29+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
12316030,JE169290,2021-03-14 13:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,111,1,06,1176330.0,1901657.0,2021,2021-03-21 15:40:39+00:00,41.885503844,-87.627935448,"(41.885503844, -87.627935448)",2024-10-24 15:55:20+00:00,
11589315,JC144447,2019-02-06 19:00:00+00:00,001XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA STATION,False,False,111,1,06,1176330.0,1901649.0,2019,2019-02-13 16:10:15+00:00,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",2024-10-24 15:55:20+00:00,
7909190,HT139120,2011-01-27 22:00:00+00:00,002XX S CANAL ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1,06,1173177.0,1899236.0,2011,2016-02-04 06:33:39+00:00,41.878931004,-87.639585621,"(41.878931004, -87.639585621)",2024-10-24 15:55:20+00:00,
8063079,HT294580,2011-05-13 16:30:00+00:00,005XX W MADISON ST,0870,THEFT,POCKET-PICKING,CTA BUS,False,False,111,1,06,1173039.0,1900311.0,2011,2016-02-04 06:33:39+00:00,41.881883933,-87.640060441,"(41.881883933, -87.640060441)",2024-10-24 15:55:20+00:00,
11896581,JC516855,2019-11-19 19:09:00+00:00,0000X E RANDOLPH ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,111,1,06,1176453.0,1901289.0,2019,2019-11-26 15:41:06+00:00,41.884491256,-87.627494889,"(41.884491256, -87.627494889)",2024-10-24 15:55:20+00:00,
9127337,HW272151,2013-05-11 11:45:00+00:00,0000X E RANDOLPH ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,111,1,06,1176496.0,1901290.0,2013,2018-02-10 15:50:01+00:00,41.88449303,-87.627336959,"(41.88449303, -87.627336959)",2024-10-24 15:55:20+00:00,
11449907,JB440478,2018-09-18 11:45:00+00:00,002XX N STATE ST,0880,THEFT,PURSE-SNATCHING,RESTAURANT,False,False,111,1,06,1176327.0,1901797.0,2018,2018-09-25 16:14:11+00:00,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",2024-10-24 15:55:20+00:00,
9195663,HW340814,2013-06-29 15:01:00+00:00,001XX N DEARBORN ST,0890,THEFT,FROM BUILDING,CTA PLATFORM,False,False,111,1,06,1175924.0,1901110.0,2013,2018-02-10 15:50:01+00:00,41.884011993,-87.629442817,"(41.884011993, -87.629442817)",2024-10-24 15:55:20+00:00,
9117893,HW263119,2013-05-06 11:30:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,06,1177246.0,1902333.0,2013,2018-02-10 15:50:01+00:00,41.887338112,-87.624551258,"(41.887338112, -87.624551258)",2024-10-24 15:55:20+00:00,
9198103,HW343520,2013-07-01 12:30:00+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2013,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9167434,HW312859,2013-06-10 15:00:00+00:00,0000X E LAKE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,06,1176637.0,1901750.0,2013,2018-02-10 15:50:01+00:00,41.88575211,-87.626805287,"(41.88575211, -87.626805287)",2024-10-24 15:55:20+00:00,
5515755,HN332126,2007-05-09 12:40:00+00:00,005XX W MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,06,1173053.0,1899838.0,2007,2018-02-28 15:56:25+00:00,41.88058568,-87.640023065,"(41.88058568, -87.640023065)",2024-10-24 15:55:20+00:00,
5645357,HN455508,2007-07-09 09:15:00+00:00,005XX W ADAMS ST,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,False,111,1,06,1172571.0,1899358.0,2007,2018-02-28 15:56:25+00:00,41.8792792,-87.641807112,"(41.8792792, -87.641807112)",2024-10-24 15:55:20+00:00,
11016839,JA346917,2017-07-13 18:00:00+00:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,06,1177242.0,1902518.0,2017,2018-02-10 15:50:01+00:00,41.887845852,-87.624560336,"(41.887845852, -87.624560336)",2024-10-24 15:55:20+00:00,
10842187,JA145254,2017-02-01 15:15:00+00:00,0000X E WACKER DR,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,111,1,06,1176621.0,1902155.0,2017,2017-02-14 15:49:42+00:00,41.886863814,-87.626851797,"(41.886863814, -87.626851797)",2024-10-24 15:55:20+00:00,
9982397,HY172153,2015-03-04 19:15:00+00:00,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10147427,HY336643,2015-07-11 11:30:00+00:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,111,1,06,1176904.0,1901295.0,2015,2018-02-10 15:50:01+00:00,41.884497529,-87.625838595,"(41.884497529, -87.625838595)",2024-10-24 15:55:20+00:00,
10133678,HY322252,2015-06-30 15:10:00+00:00,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,06,1176919.0,1901295.0,2015,2018-02-10 15:50:01+00:00,41.88449719,-87.625783514,"(41.88449719, -87.625783514)",2024-10-24 15:55:20+00:00,
